Order Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Quantity,Discount,Profit,Discount_Category,Sales_Original,Sales_Log
2017-09-20,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,2.0,0.0,95.76,No Discount,212.8,5.365040998590945
2017-09-20,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,9.0,0.0,18.1044,No Discount,38.52,3.6768068728796672
2017-09-20,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,2.0,0.0,21.792,No Discount,72.64,4.299188356364877
2017-09-20,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,4.0,0.0,12.712,No Discount,45.4,3.8372994592322094
2017-09-20,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,2.0,0.0,6.3296,No Discount,13.76,2.6919208191723265
2017-09-20,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,1.0,0.1,8.0991,Low Discount,80.991,4.406609485143051
2017-09-20,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,3.0,0.2,3.9771,Low Discount,11.784,2.548194389023919
2017-09-20,Standard Class,Consumer,New York City,New York,East,Office Supplies,Fasteners,2.0,0.0,1.7876,No Discount,4.36,1.6789639750827108
2017-09-20,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,9.5,0.1,609.7157,Low Discount,2888.127,7.968709659347728
2017-09-20,Standard Class,Consumer,New York City,New York,East,Technology,Phones,2.0,0.0,350.9082,No Discount,1299.66,7.170627106925184
2017-09-20,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,5.0,0.1,375.735,Low Discount,2254.41,7.721087053591674
2017-09-20,Standard Class,Consumer,New York City,New York,East,Technology,Phones,3.0,0.0,28.3095,No Discount,104.85,4.662022997580874
2017-09-20,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,3.0,0.0,20.3898,No Discount,59.97,4.110381939919725
2017-08-22,First Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,2.0,0.4,-83.8752,Medium Discount,314.532,5.754260103145416
2015-06-18,Standard Class,Corporate,Miami,Florida,South,Office Supplies,Art,4.0,0.2,3.5784,Low Discount,13.632,2.6832109110885645
2014-12-20,Standard Class,Consumer,Grand Prairie,Texas,Central,Office Supplies,Appliances,2.0,0.8,-49.5516,High Discount,19.432,3.0171022992901833
2014-12-20,Standard Class,Consumer,Grand Prairie,Texas,Central,Technology,Accessories,5.0,0.2,-8.18,Low Discount,65.44,4.196299284745094
2016-09-11,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,2.0,0.2,2.1,Low Discount,6.0,1.9459101490553132
2016-09-11,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,3.0,0.8,-3.2436,High Discount,1.908,1.067465559671273
2016-11-12,Standard Class,Consumer,Parma,Ohio,East,Furniture,Chairs,7.0,0.3,-21.0686,Medium Discount,1474.802,7.296956849820529
2016-11-12,Standard Class,Consumer,Parma,Ohio,East,Office Supplies,Appliances,2.0,0.2,33.0288,Low Discount,110.096,4.710394692397079
2016-11-12,Standard Class,Consumer,Parma,Ohio,East,Office Supplies,Fasteners,6.0,0.2,5.4444,Low Discount,16.752,2.8764981856302927
2016-11-12,Standard Class,Consumer,Parma,Ohio,East,Furniture,Chairs,9.0,0.3,0.0,Medium Discount,1537.074,7.338286263342457
2016-11-12,Standard Class,Consumer,Parma,Ohio,East,Furniture,Chairs,2.0,0.3,-12.8392,Medium Discount,449.372,6.110073907930335
2016-03-14,Standard Class,Corporate,Redwood City,California,West,Office Supplies,Binders,6.0,0.2,14.1426,Low Discount,41.904,3.758965061680624
2016-11-13,Standard Class,Home Office,New York City,New York,East,Technology,Phones,4.0,0.0,592.7896,No Discount,2279.96,7.73235168596228
2016-11-13,Standard Class,Home Office,New York City,New York,East,Office Supplies,Labels,3.0,0.0,6.8724,No Discount,14.94,2.768831673362069
2017-09-19,Standard Class,Corporate,Springfield,Oregon,West,Technology,Phones,3.0,0.2,19.1976,Low Discount,191.976,5.262565828840887
2017-09-19,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Art,3.0,0.2,6.5538,Low Discount,23.832,3.2121331440008083
2017-09-19,Standard Class,Corporate,Springfield,Oregon,West,Furniture,Furnishings,8.0,0.2,61.3824,Low Discount,409.216,6.016683850240828
2017-09-19,Standard Class,Corporate,Springfield,Oregon,West,Furniture,Bookcases,2.0,0.7,-128.2388,High Discount,72.588,4.298481968963537
2017-12-04,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,2.0,0.2,4.6176,Low Discount,61.568,4.136253965299311
2015-08-31,Standard Class,Home Office,Bedford,Texas,Central,Office Supplies,Paper,4.0,0.2,6.812,Low Discount,20.96,3.08922261664133
2017-06-03,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,5.0,0.0,8.5025,No Discount,44.75,3.82319179172153
2017-06-03,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,2.0,0.0,5.382,No Discount,11.96,2.561867690924129
2017-06-03,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,1.0,0.2,1.2714,Low Discount,3.912,1.5916811908448414
2016-03-31,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,6.0,0.1,54.666,Low Discount,327.996,5.796045592636751
2014-10-25,First Class,Corporate,San Francisco,California,West,Office Supplies,Binders,4.0,0.2,18.528,Low Discount,49.408,3.9201498926397544
2017-03-26,Standard Class,Home Office,Virginia Beach,Virginia,South,Technology,Accessories,3.0,0.0,20.7675,No Discount,53.25,3.993602992420569
2017-03-26,Standard Class,Home Office,Virginia Beach,Virginia,South,Office Supplies,Fasteners,2.0,0.0,1.316,No Discount,3.76,1.5602476682433286
2014-12-27,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,9.5,0.1,161.9674,Low Discount,767.214,6.6440683401664655
2017-09-15,Standard Class,Consumer,Lebanon,Tennessee,South,Office Supplies,Paper,5.0,0.2,59.4355,Low Discount,163.96,5.10570302026865
2016-08-16,First Class,Corporate,Los Angeles,California,West,Furniture,Tables,2.0,0.2,12.096,Low Discount,161.28,5.089323238338246
2016-11-04,Same Day,Consumer,Chula Vista,California,West,Office Supplies,Art,4.0,0.0,55.912,No Discount,192.8,5.266826699456666
2015-10-18,Standard Class,Home Office,Mcallen,Texas,Central,Technology,Accessories,3.0,0.2,3.462,Low Discount,27.696,3.3567577402299813
2015-10-18,Standard Class,Home Office,Mcallen,Texas,Central,Office Supplies,Appliances,6.0,0.8,-186.5682,High Discount,73.164,4.306278857235607
2016-10-31,Second Class,Consumer,Hollywood,Florida,South,Office Supplies,Paper,6.0,0.2,11.2224,Low Discount,32.064,3.498445077209431
2014-03-30,Standard Class,Consumer,San Francisco,California,West,Furniture,Bookcases,2.0,0.15,-12.098,Low Discount,205.666,5.331103963559373
2015-04-18,First Class,Consumer,Santa Maria,California,West,Office Supplies,Storage,3.0,0.0,30.0144,No Discount,115.44,4.757376118877422
2017-07-09,Standard Class,Consumer,Manchester,Connecticut,East,Office Supplies,Paper,5.0,0.0,134.652,No Discount,274.8,5.619675965359201
2017-07-09,Standard Class,Consumer,Manchester,Connecticut,East,Office Supplies,Storage,4.0,0.0,3.9128,No Discount,195.64,5.281374645817724
2017-07-09,Standard Class,Consumer,Manchester,Connecticut,East,Technology,Phones,2.0,0.0,74.8142,No Discount,257.98,5.556750838640694
2017-07-09,Standard Class,Consumer,Manchester,Connecticut,East,Office Supplies,Art,6.0,0.0,48.8064,No Discount,119.04,4.787825020572167
2017-06-27,Standard Class,Consumer,Omaha,Nebraska,Central,Office Supplies,Paper,3.0,0.0,9.2322,No Discount,20.07,3.0478502278160975
2014-12-22,Standard Class,Consumer,San Jose,California,West,Office Supplies,Art,4.0,0.0,3.1752,No Discount,11.76,2.546315277916644
2017-11-21,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Art,4.0,0.0,3.1752,No Discount,11.76,2.546315277916644
2017-11-21,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Binders,2.0,0.2,14.7668,Low Discount,40.736,3.7313640657200917
2016-06-27,Second Class,Consumer,San Francisco,California,West,Technology,Phones,2.0,0.2,12.599,Low Discount,201.584,5.311154615349529
2017-12-28,First Class,Corporate,Long Beach,California,West,Furniture,Chairs,6.0,0.2,-34.0704,Low Discount,340.704,5.833944865227736
2016-04-08,First Class,Consumer,Columbus,Georgia,South,Furniture,Bookcases,5.0,0.0,88.725,No Discount,354.9,5.874649792516147
2014-03-18,Second Class,Home Office,San Francisco,California,West,Furniture,Bookcases,9.5,0.15,70.49,Low Discount,1198.33,7.089518346516661
2017-07-03,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,4.0,0.0,0.8792,No Discount,87.92,4.487737089095996
2017-04-20,First Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,2.0,0.2,10.3936,Low Discount,51.968,3.9696879576225452
2017-04-20,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,3.0,0.2,5.7753,Low Discount,51.336,3.957684470796028
2017-04-20,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,1.0,0.2,33.2704,Low Discount,332.704,5.810254372499991
2017-04-20,First Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,3.0,0.2,9.5418,Low Discount,42.408,3.7706437559165757
2016-08-03,Second Class,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Envelopes,3.0,0.0,38.3238,No Discount,81.54,4.413283024324436
2016-08-03,Second Class,Consumer,Tulsa,Oklahoma,Central,Technology,Accessories,9.5,0.0,23.4192,No Discount,167.28,5.12562925872232
2016-12-03,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,4.0,0.0,108.1752,No Discount,772.68,6.651158351408708
2014-03-19,First Class,Corporate,Lakeland,Florida,South,Technology,Phones,3.0,0.2,28.3479,Low Discount,323.976,5.78375133344913
2014-03-19,First Class,Corporate,Lakeland,Florida,South,Office Supplies,Labels,4.0,0.2,3.9852,Low Discount,11.808,2.5500699756944134
2014-03-19,First Class,Corporate,Lakeland,Florida,South,Office Supplies,Storage,3.0,0.2,1.962,Low Discount,26.16,3.3017453026904953
2014-03-19,First Class,Corporate,Lakeland,Florida,South,Office Supplies,Binders,5.0,0.7,-25.737,High Discount,33.57,3.5429862539335333
2014-03-19,First Class,Corporate,Lakeland,Florida,South,Furniture,Furnishings,3.0,0.2,1.3728,Low Discount,4.992,1.7904252462149184
2014-03-19,First Class,Corporate,Lakeland,Florida,South,Furniture,Furnishings,3.0,0.2,5.5044,Low Discount,20.016,3.0452840523832387
2014-03-19,First Class,Corporate,Lakeland,Florida,South,Technology,Accessories,2.0,0.2,53.2,Low Discount,170.24,5.1430660812767455
2015-04-20,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,3.0,0.2,44.046,Low Discount,117.456,4.774541583606418
2015-09-19,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,2.0,0.0,11.2504,No Discount,22.96,3.1763857732472487
2014-08-27,Second Class,Consumer,Springfield,Virginia,South,Office Supplies,Paper,2.0,0.0,6.4128,No Discount,13.36,2.664446563620078
2016-12-19,Second Class,Corporate,New York City,New York,East,Office Supplies,Binders,3.0,0.2,11.5587,Low Discount,34.248,3.5624087900599872
2016-12-19,Second Class,Corporate,New York City,New York,East,Office Supplies,Art,2.0,0.0,1.0208,No Discount,3.52,1.5085119938441398
2014-08-02,Standard Class,Home Office,Springfield,Missouri,Central,Office Supplies,Binders,5.0,0.0,12.549,No Discount,26.7,3.3214324131932926
2014-08-02,Standard Class,Home Office,Springfield,Missouri,Central,Technology,Accessories,2.0,0.0,9.116,No Discount,21.2,3.100092288878234
2014-08-02,Standard Class,Home Office,Springfield,Missouri,Central,Office Supplies,Storage,2.0,0.0,226.3626,No Discount,838.38,6.732663524072866
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Furniture,Chairs,4.0,0.0,422.51,No Discount,1690.04,7.433099003261037
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Office Supplies,Storage,7.0,0.0,24.0688,No Discount,85.96,4.465448242812954
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Office Supplies,Envelopes,2.0,0.0,57.3212,No Discount,121.96,4.8118590992303405
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Office Supplies,Paper,4.0,0.0,11.7208,No Discount,23.92,3.2156706939192525
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Office Supplies,Storage,2.0,0.0,6.396,No Discount,63.96,4.173771695853422
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Technology,Phones,5.0,0.0,176.386,No Discount,629.95,6.4472266200989194
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Technology,Phones,3.0,0.0,32.9817,No Discount,113.73,4.7425815418110515
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Office Supplies,Binders,2.0,0.0,6.862,No Discount,14.6,2.747270914255491
2015-09-21,Standard Class,Consumer,Columbia,South Carolina,South,Office Supplies,Storage,8.0,0.0,17.7568,No Discount,887.84,6.789917241813198
2016-12-11,First Class,Home Office,Portland,Oregon,West,Furniture,Chairs,5.0,0.2,25.245,Low Discount,403.92,6.003689516730551
2015-08-07,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,9.5,0.2,10.68,Low Discount,106.8,4.680277658474897
2015-11-15,First Class,Corporate,New York City,New York,East,Office Supplies,Storage,3.0,0.0,20.5755,No Discount,70.95,4.2759714333333765
2015-11-15,First Class,Corporate,New York City,New York,East,Office Supplies,Binders,6.0,0.2,11.7936,Low Discount,34.944,3.581962171767859
2015-11-15,First Class,Corporate,New York City,New York,East,Office Supplies,Art,6.0,0.0,35.712,No Discount,119.04,4.787825020572167
2017-04-04,Standard Class,Consumer,Des Plaines,Illinois,Central,Technology,Phones,4.0,0.2,47.98,Low Discount,383.84,5.952827663493064
2016-12-24,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,9.0,0.0,207.8856,No Discount,799.56,6.6853114827822
2017-12-13,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Storage,3.0,0.0,8.4888,No Discount,31.44,3.479392229247212
2017-12-22,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,5.0,0.2,9.072,Low Discount,25.92,3.2928695047765273
2017-12-22,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,5.0,0.8,-9.8115,High Discount,6.33,1.9919755158985601
2017-12-22,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,5.0,0.2,26.558,Low Discount,75.88,4.342245764662037
2017-10-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,2.0,0.4,-76.9972,Medium Discount,329.988,5.802082120943444
2017-10-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,3.0,0.2,-4.461,Low Discount,71.376,4.28187475272344
2015-11-13,Standard Class,Consumer,Columbus,Indiana,Central,Office Supplies,Paper,7.0,0.0,28.6965,No Discount,63.77,4.170842533194826
2015-11-13,Standard Class,Consumer,Columbus,Indiana,Central,Technology,Phones,3.0,0.0,13.2522,No Discount,50.97,3.9506666290203505
2015-11-13,Standard Class,Consumer,Columbus,Indiana,Central,Office Supplies,Paper,2.0,0.0,46.1184,No Discount,96.08,4.5755353808584
2015-04-16,Standard Class,Consumer,Evanston,Illinois,Central,Technology,Copiers,4.0,0.2,485.9892,Low Discount,1439.968,7.273070388952115
2015-04-16,Standard Class,Consumer,Evanston,Illinois,Central,Technology,Accessories,3.0,0.2,-4.9005,Low Discount,43.56,3.7968365956190286
2016-12-16,Standard Class,Consumer,Apple Valley,California,West,Furniture,Chairs,5.0,0.2,7.049,Low Discount,563.92,6.336684128200863
2016-10-21,Standard Class,Consumer,Columbus,Ohio,East,Technology,Phones,8.0,0.4,-47.0304,Medium Discount,235.152,5.464475665499572
2017-12-01,First Class,Home Office,Marion,Ohio,East,Furniture,Furnishings,2.0,0.2,1.7352,Low Discount,7.712,2.1647013856306594
2016-10-20,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,7.0,0.2,15.9425,Low Discount,51.016,3.9515513635615496
2016-10-20,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,4.0,0.2,7.89,Low Discount,25.248,3.2675897956588007
2016-10-20,Second Class,Consumer,Houston,Texas,Central,Furniture,Chairs,1.0,0.3,-14.5764,Medium Discount,56.686,4.055014509758162
2017-09-29,Standard Class,Corporate,Marion,Ohio,East,Office Supplies,Storage,2.0,0.2,-6.396,Low Discount,51.168,3.954469280090901
2017-08-18,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,9.0,0.2,942.8157,Low Discount,2793.528,7.935418498341074
2017-08-18,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,7.0,0.0,290.0058,No Discount,1000.02,6.908774759135603
2017-08-18,Standard Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,3.0,0.0,22.4196,No Discount,65.94,4.203796695783181
2017-11-12,Second Class,Consumer,Longview,Washington,West,Office Supplies,Fasteners,3.0,0.0,9.12,No Discount,18.24,2.9569914452375605
2017-11-12,Second Class,Consumer,Longview,Washington,West,Office Supplies,Appliances,2.0,0.0,22.0748,No Discount,76.12,4.34536265030229
2014-10-11,Standard Class,Consumer,Redondo Beach,California,West,Office Supplies,Envelopes,1.0,0.0,3.7436,No Discount,7.64,2.1564025828159643
2015-11-28,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,3.0,0.0,27.9456,No Discount,68.16,4.23642266081509
2015-11-28,Standard Class,Corporate,New York City,New York,East,Office Supplies,Envelopes,8.0,0.0,29.2528,No Discount,62.24,4.146937012341271
2015-07-27,Standard Class,Consumer,Louisville,Kentucky,South,Technology,Phones,3.0,0.0,0.2997,No Discount,29.97,3.4330189939851112
2016-10-20,Standard Class,Consumer,Trenton,Michigan,Central,Technology,Phones,6.0,0.0,35.196,No Discount,125.7,4.841822087327094
2016-10-20,Standard Class,Consumer,Trenton,Michigan,Central,Technology,Phones,2.0,0.0,51.8346,No Discount,191.98,5.262586556592238
2016-10-20,Standard Class,Consumer,Trenton,Michigan,Central,Office Supplies,Storage,7.0,0.0,1.4602,No Discount,20.86,3.0846584827483925
2017-09-14,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Labels,9.0,0.0,26.082,No Discount,56.7,4.055257173514054
2017-12-23,Standard Class,Consumer,Hendersonville,Tennessee,South,Furniture,Furnishings,4.0,0.2,19.0848,Low Discount,72.704,4.300057071806631
2017-12-23,Standard Class,Consumer,Hendersonville,Tennessee,South,Office Supplies,Art,7.0,0.2,1.0731,Low Discount,12.264,2.585053598392939
2017-12-23,Standard Class,Consumer,Hendersonville,Tennessee,South,Office Supplies,Storage,3.0,0.2,-54.588,Low Discount,218.352,5.390677745418843
2015-10-05,Standard Class,Consumer,Portland,Oregon,West,Furniture,Bookcases,1.0,0.7,-103.8606,High Discount,66.294,4.209071079630251
